outletId,name,slug,aliases,countryId,cityId,address,latitude,longitude,openingHours,heroImage,galleryImages,storesCountText,rating,reviewCount,services,taxFreeAvailable,websiteUrl,centerMapUrl,googleMapsUrl,appleMapsUrl,yandexMapsUrl,status,cityCenterDistanceKm,cityCenterInfo,airports,distanceBasis,metadataVerifiedAt,airportDistanceKm,taxFreeOfficeInfo,outletName,restaurants,parking,nearby,officialWebsite,vatRate,minimumTaxFreeSpend,phone,email,estimatedRefundRate,taxFreeOperator,airportInfoText,cityCenterInfoText
viladecans-the-style-outlets,Viladecans The Style Outlets,viladecans-the-style-outlets,,spain,viladecans,"Ctra. de la Vila, 90, 08840 Viladecans, Barcelona, Spain",41.3189,2.0357,10:00 - 22:00,,[],All stores directory verified on the official website,0,0,"[""Parking"",""Tax Free"",""Restaurants & Cafes"",""Pet Friendly"",""Free Wi-Fi"",""Personal Shopper"",""Luggage Lockers"",""Transport Info""]",true,https://viladecans.thestyleoutlets.es/en,,https://www.google.com/maps/search/?api=1&query=Viladecans+The+Style+Outlets,http://maps.apple.com/?q=Viladecans%20The%20Style%20Outlets,https://yandex.com/maps/?text=Viladecans%20The%20Style%20Outlets,active,15,"{""name"":""Barcelona City Centre"",""distanceKm"":15,""recommendedRoute"":""Use RENFE commuter rail, car, taxi, or bus toward Viladecans.""}","[{""code"":""BCN"",""name"":""Barcelona-El Prat Airport"",""distanceKm"":6}]",,,6,Eligible non-EU visitors can request a Tax Free form at participating store cash desks for purchases of 70.01 EUR or more in a single receipt and validate the form at customs when leaving the EU.,,"[""BURGER KING"",""CASA CARMEN"",""CHALITO"",""FIVE GUYS"",""GROSSO NAPOLETANO"",""HARRY"",""LLAOLLAO"",""STARBUCKS"",""SUSHISOM"",""UDON""]","Official address is Ctra. de la Vila, 90, Viladecans; confirm current parking details on the official website before visiting.",,,21,70.01 EUR,,,12,"Global Blue, Tax Refund for Tourists, Premier Tax Free, or Tax Free VAT Refund Service for Tourists / EU customs validation",,
la-roca-village,La Roca Village,la-roca-village,,spain,barcelona,"La Roca Village s/n, Santa Agnès de Malanyanes, 08430 Barcelona, Spain",41.6105,2.3436,Mon-Sun 10:00 - 22:00,,[],More than 150 boutiques,0,0,"[""Tax-Free Shopping"",""Personal Shopping"",""Reserved Parking"",""Hands-Free Shopping"",""Concierge Services"",""Digital map"",""Gift Card"",""Shopping Express""]",true,https://www.thebicestercollection.com/la-roca-village/en/,,https://www.google.com/maps/search/?api=1&query=La%20Roca%20Village%2C%20Santa%20Agn%C3%A8s%20de%20Malanyanes%2C%2008430%20Barcelona%2C%20Spain,http://maps.apple.com/?q=La%20Roca%20Village&address=Santa%20Agn%C3%A8s%20de%20Malanyanes%2C%2008430%20Barcelona%2C%20Spain,https://yandex.com/maps/?text=La%20Roca%20Village%2C%20Santa%20Agn%C3%A8s%20de%20Malanyanes%2C%2008430%20Barcelona%2C%20Spain,active,40,"{""name"":""Barcelona City Centre"",""distanceKm"":40,""recommendedRoute"":""Use Shopping Express from Estació del Nord or current official map directions.""}","[{""code"":""BCN"",""name"":""Barcelona-El Prat Airport"",""distanceKm"":40}]",,,40,"Official Village pages advertise Tax-Free Shopping and instant tax refunds/currency exchange, but a minimum spend and named refund operator were not verified from official outlet/operator sources.",La Roca Village,"[""Andreu"",""Atmósferas Mordisco"",""Corso Iluzione"",""Cèntric"",""Dino"",""Farggi 1957""]",Official visit information lists free parking and electric car charging points; reserved parking can be requested through Concierge Services.,,https://www.thebicestercollection.com/la-roca-village/en/,21,Not verified,,,15.7,Not officially verified,Barcelona-El Prat Airport • 40 km,Barcelona City Centre • 40 km
mallorca-fashion-outlet,Mallorca Fashion Outlet,mallorca-fashion-outlet,"[""Mallorca Fashion Outlet"",""MFO"",""Mallorca outlet""]",spain,marratxi,"Autovía Palma-Inca, Km 7.1, salida 8, 07141 Marratxí, Balearic Islands, Spain",39.6215,2.7266,Mon-Sun 10:00 - 22:00; special days may vary,,[],Official current brand directory available,0,0,"[""Tax Free Shopping"",""Free Parking"",""Train Station"",""Virtual Shopping"",""Free Wi-Fi"",""Children's Area"",""Pet Friendly"",""Take Away"",""Bike Lockers"",""Rest Zone""]",true,https://www.mallorcafashionoutlet.com/en,,https://www.google.com/maps/search/?api=1&query=Mallorca%20Fashion%20Outlet%2C%20Autov%C3%ADa%20Palma-Inca%2C%20Km%207.1%2C%2007141%20Marratx%C3%AD%2C%20Spain,http://maps.apple.com/?q=Mallorca%20Fashion%20Outlet&address=Autov%C3%ADa%20Palma-Inca%2C%20Km%207.1%2C%2007141%20Marratx%C3%AD%2C%20Spain,https://yandex.com/maps/?text=Mallorca%20Fashion%20Outlet%2C%20Autov%C3%ADa%20Palma-Inca%2C%20Km%207.1%2C%2007141%20Marratx%C3%AD%2C%20Spain,active,10,"{""name"":""Palma City Centre"",""distanceKm"":10,""recommendedRoute"":""Use current official map directions to Autovía Palma-Inca, Km 7.1, salida 8.""}","[{""code"":""PMI"",""name"":""Palma de Mallorca Airport"",""distanceKm"":15}]",,,15,"Official centre services list Tax Free Shopping; confirm participating stores, refund provider, minimum spend, and customs process at the centre.",Mallorca Fashion Outlet,"[""Amorino"",""Block House"",""Coffee Fellows"",""Diablito"",""Don't Cry For Me"",""Dumpling Hub"",""Enrique Tomás"",""L'Osteria"",""Foster's Hollywood"",""Ginos"",""Häagen Dazs"",""Lindt"",""McDonald's"",""Skalop"",""Starbucks""]",Official services list free parking at the centre.,,https://www.mallorcafashionoutlet.com/en,21,Not officially verified,,,0,Not officially verified,Palma de Mallorca Airport • 15 km,Palma City Centre • 10 km
sevilla-fashion-outlet,Sevilla Fashion Outlet,sevilla-fashion-outlet,"[""Sevilla Fashion Outlet"",""Seville Fashion Outlet""]",spain,seville,"Calle Finca los Espartales, A-4, Km 531, 41300 San José de la Rinconada, Seville, Spain",37.4279,-5.9219,Mon-Sun 10:00 - 22:00; special days may vary,,[],Official current brand directory available; operator reports 100+ brands,0,0,"[""Tax Free Shopping"",""Free Parking"",""Information"",""Free Wi-Fi"",""ATM Service"",""Wheelchairs"",""Rest Zone"",""Lost & Found"",""First Aid"",""Pets"",""Lactation"",""Mobile Phone Chargers"",""Electric Chargers"",""Cloakroom""]",true,https://www.sevillafashionoutlet.com/en,,https://www.google.com/maps/search/?api=1&query=Sevilla%20Fashion%20Outlet%2C%20Calle%20Finca%20los%20Espartales%2C%20San%20Jos%C3%A9%20de%20la%20Rinconada%2C%20Spain,http://maps.apple.com/?q=Sevilla%20Fashion%20Outlet&address=Calle%20Finca%20los%20Espartales%2C%20San%20Jos%C3%A9%20de%20la%20Rinconada%2C%20Spain,https://yandex.com/maps/?text=Sevilla%20Fashion%20Outlet%2C%20Calle%20Finca%20los%20Espartales%2C%20San%20Jos%C3%A9%20de%20la%20Rinconada%2C%20Spain,active,15,"{""name"":""Seville City Centre"",""distanceKm"":15,""recommendedRoute"":""Use current official map directions to Calle Finca los Espartales.""}","[{""code"":""SVQ"",""name"":""Seville Airport"",""distanceKm"":5}]",,,5,"Official centre pages list Tax Free Shopping and a non-resident VIP Day Pass; confirm participating stores, refund provider, minimum spend, and customs process at the Information Point.",Sevilla Fashion Outlet,"[""100 Montaditos"",""Five Guys"",""Mito"",""Miro Tapas"",""Pinsere"",""Santa Gloria"",""Starbucks""]",Official amenities list free parking at the centre.,,https://www.sevillafashionoutlet.com/en,21,Not officially verified,,,0,Not officially verified,Seville Airport • 5 km,Seville City Centre • 15 km
getafe-the-style-outlets,Getafe The Style Outlets,getafe-the-style-outlets,"[""Getafe The Style Outlets"",""The Style Outlets Getafe""]",spain,getafe,"Avda. Río Guadalquivir, 15, 28906 Getafe, Madrid, Spain",40.2699,-3.6951,Mon-Sun 10:00 - 22:00; special days may vary,,[],Official current all stores directory available,0,0,"[""Tax Free Shopping"",""Tourist Discount Card"",""Free Wi-Fi"",""Electric Car Charging"",""Wheelchairs"",""Baby Cart Rental"",""Motorcycle Parking and Lockers"",""Gift Card"",""Storage"",""Safe Kids"",""Nursing Rooms"",""WhatsApp Chat"",""Pets Allowed""]",true,https://getafe.thestyleoutlets.es/en,,https://www.google.com/maps/search/?api=1&query=Getafe%20The%20Style%20Outlets%2C%20Avda.%20R%C3%ADo%20Guadalquivir%2015%2C%20Getafe%2C%20Spain,http://maps.apple.com/?q=Getafe%20The%20Style%20Outlets&address=Avda.%20R%C3%ADo%20Guadalquivir%2015%2C%20Getafe%2C%20Spain,https://yandex.com/maps/?text=Getafe%20The%20Style%20Outlets%2C%20Avda.%20R%C3%ADo%20Guadalquivir%2015%2C%20Getafe%2C%20Spain,active,17,"{""name"":""Madrid City Centre"",""distanceKm"":17,""recommendedRoute"":""Use current official map directions to Avda. Río Guadalquivir, 15.""}","[{""code"":""MAD"",""name"":""Adolfo Suárez Madrid-Barajas Airport"",""distanceKm"":25}]",,,25,"Official Tax Free Shopping page says non-EU residents should request the Tax-Free form in participating stores or use Global Blue Mobile Customer Care, validate at customs, and send the stamped form to the provider.",Getafe The Style Outlets,"[""CAFÉ Y TE"",""FIVE GUYS"",""HARRY THE COFFEE COLLECTIVE"",""RODILLA"",""THE CHATTER CAFÉ""]",Official visitor pages include parking information; services include motorcycle parking and lockers. Check official parking page for current car-parking details.,,https://getafe.thestyleoutlets.es/en,21,70.01 EUR on a single receipt,,,0,Global Blue / Tax Refund for Tourists / Premier Tax Free / Tax Free VAT Refund Service for Tourists,Adolfo Suárez Madrid-Barajas Airport • 25 km,Madrid City Centre • 17 km
san-sebastian-de-los-reyes-the-style-outlets,San Sebastián de los Reyes The Style Outlets,san-sebastian-de-los-reyes-the-style-outlets,"[""San Sebastián de los Reyes The Style Outlets"",""SS de los Reyes The Style Outlets"",""The Style Outlets San Sebastián de los Reyes""]",spain,san-sebastian-de-los-reyes,"C/ Salvador de Madariaga, s/n, 28702 San Sebastián de los Reyes, Madrid, Spain",40.5464,-3.6067,Mon-Sun 10:00 - 22:00; special days may vary,,[],Official current all stores directory available; official tourism page says over 80 brands,0,0,"[""Tax Free Shopping"",""Parking"",""Visitor Services"",""Restaurants & Cafes"",""Transport Info"",""Tourist Services""]",true,https://ss-de-los-reyes.thestyleoutlets.es/en,,https://www.google.com/maps/search/?api=1&query=San%20Sebasti%C3%A1n%20de%20los%20Reyes%20The%20Style%20Outlets%2C%20C%2F%20Salvador%20de%20Madariaga%2C%20Spain,http://maps.apple.com/?q=San%20Sebasti%C3%A1n%20de%20los%20Reyes%20The%20Style%20Outlets&address=C%2F%20Salvador%20de%20Madariaga%2C%2028702%20San%20Sebasti%C3%A1n%20de%20los%20Reyes%2C%20Spain,https://yandex.com/maps/?text=San%20Sebasti%C3%A1n%20de%20los%20Reyes%20The%20Style%20Outlets%2C%20C%2F%20Salvador%20de%20Madariaga%2C%20Spain,active,20,"{""name"":""Madrid City Centre"",""distanceKm"":20,""recommendedRoute"":""Use current official map directions to C/ Salvador de Madariaga.""}","[{""code"":""MAD"",""name"":""Adolfo Suárez Madrid-Barajas Airport"",""distanceKm"":10}]",,,10,"Official tourism page says Tax Free shopping is available in stores; confirm participating stores, refund provider, minimum spend, and customs process at the centre.",San Sebastián de los Reyes The Style Outlets,"[""FIVE GUYS"",""GROSSO NAPOLETANO"",""STARBUCKS COFFEE"",""THE CHATTER CAFÉ""]",Official visitor pages include parking information; check the official parking page for current details.,,https://ss-de-los-reyes.thestyleoutlets.es/en,21,Not officially verified,,,0,Not officially verified,Adolfo Suárez Madrid-Barajas Airport • 10 km,Madrid City Centre • 20 km
coruna-the-style-outlets,Coruña The Style Outlets,coruna-the-style-outlets,"[""Coruña The Style Outlets"",""Coruna The Style Outlets"",""A Coruña The Style Outlets"",""The Style Outlets Coruña"",""The Style Outlets Coruna""]",spain,a-coruna,"Avenida de Alvedro, 5, Nacional 550 km 9.5, 15189 Culleredo, A Coruña, Spain",43.3026,-8.3794,Mon-Sat 10:00 - 21:00; Sun closed,,[],Over 50 stores,0,0,"[""Parking"",""Free Wi-Fi"",""Free Storage"",""Nursing Rooms"",""Amazon Lockers"",""Umbrella Service"",""Electric Car Charging"",""Wheelchair Loan"",""Gift Card"",""Motorcycle Parking"",""WhatsApp Services"",""Pet Friendly""]",false,https://coruna.thestyleoutlets.es/en,,https://www.google.com/maps/search/?api=1&query=Coru%C3%B1a%20The%20Style%20Outlets%2C%20Avenida%20de%20Alvedro%205%2C%2015189%20Culleredo%2C%20A%20Coru%C3%B1a%2C%20Spain,http://maps.apple.com/?q=Coru%C3%B1a%20The%20Style%20Outlets&address=Avenida%20de%20Alvedro%205%2C%2015189%20Culleredo%2C%20A%20Coru%C3%B1a%2C%20Spain,https://yandex.com/maps/?text=Coru%C3%B1a%20The%20Style%20Outlets%2C%20Avenida%20de%20Alvedro%205%2C%2015189%20Culleredo%2C%20A%20Coru%C3%B1a%2C%20Spain,active,10,"{""name"":""A Coruña City Centre"",""distanceKm"":10,""recommendedRoute"":""Official operator information says the centre is 10 minutes from A Coruña city centre and less than 3 minutes from A Coruña airport.""}","[{""code"":""LCG"",""name"":""A Coruña Airport"",""distanceKm"":3}]",,,3,"No official outlet/operator tax-free service page, refund provider, or desk information was verified for this outlet. Eligible visitors should confirm directly with individual stores before purchase.",Coruña The Style Outlets,"[""LLAOLLAO"",""BURGER KING"",""PANARIA""]",Official centre navigation includes Parking and official services list free parking.,,https://coruna.thestyleoutlets.es/en,21,0.01 EUR,,,12,Not officially verified,A Coruña Airport • 3 km,A Coruña City Centre • 10 km
sambil-madrid,Sambil Madrid,sambil-madrid,"[""Sambil Outlet"",""Sambil Outlet Madrid"",""Centro Comercial Sambil Leganés""]",spain,madrid,"Calle de Mondragón s/n, 28917 Leganés, Madrid, Spain",40.3355,-3.7379,Mon-Sat 09:00 - 22:00; Sun and holidays 09:00 - 21:00; leisure and restaurants have separate hours,,[],Official current store directory available,0,0,"[""Parking"",""Restaurants & Cafes"",""Leisure"",""Cinema"",""Accessibility""]",false,https://sambiloutlet.es/,,https://www.google.com/maps/search/?api=1&query=Sambil%20Madrid%2C%20Legan%C3%A9s%2C%20Madrid%2C%20Spain,http://maps.apple.com/?q=Sambil%20Madrid&address=Legan%C3%A9s%2C%20Madrid%2C%20Spain,https://yandex.com/maps/?text=Sambil%20Madrid%2C%20Legan%C3%A9s%2C%20Madrid%2C%20Spain,active,12,"{""name"":""Madrid City Centre"",""distanceKm"":12,""recommendedRoute"":""Use current official map directions to Sambil Madrid in Leganés.""}","[{""code"":""MAD"",""name"":""Adolfo Suárez Madrid-Barajas Airport"",""distanceKm"":28}]",,,28,No official outlet/operator tax-free desk or specific tax-free operator information was verified for this centre. Eligible visitors should confirm directly with individual stores before purchase.,,"[""100 Montaditos"",""Acadios Kebab"",""Anubis Coctelería"",""Burger King"",""Candy Candy"",""El Reino Asador"",""Pure & Bowl""]",Official centre pages include visitor information for the centre; confirm current parking details on the official website before visiting.,,,21,0.01 EUR,,,12,Not officially verified,,
designer-outlet-roermond,Designer Outlet Roermond,designer-outlet-roermond,,netherlands,amsterdam,"Stadsweide 2, 6041 TD Roermond, Netherlands",51.1994,5.9883,Mon-Fri 10:00 - 20:00; Sat-Sun 09:00 - 21:00,,[],Over 200 designer brands,4.6,0,"[""Parking"",""Tax Free"",""Guest Services"",""Restaurants & Cafes"",""Transport Info"",""Wi-Fi"",""Gift Cards"",""Accessibility"",""Kids Area"",""Personal Shopping""]",true,https://www.mcarthurglen.com/en/outlets/nl/designer-outlet-roermond/,,https://maps.google.com/?q=Designer+Outlet+Roermond%2C+Stadsweide+2%2C+6041+TD+Roermond%2C+Netherlands,http://maps.apple.com/?q=Designer+Outlet+Roermond&address=Stadsweide+2%2C+6041+TD+Roermond%2C+Netherlands,https://yandex.com/maps/?text=Designer%20Outlet%20Roermond%2C%20Stadsweide%202%2C%206041%20TD%20Roermond%2C%20Netherlands,active,180,"{""name"":""Amsterdam City Centre"",""distanceKm"":180,""recommendedRoute"":""Train to Roermond, then walk 10-15 minutes""}","[{""code"":""EIN"",""name"":""Eindhoven Airport"",""distanceKm"":60},{""code"":""DUS"",""name"":""Düsseldorf Airport"",""distanceKm"":65},{""code"":""AMS"",""name"":""Amsterdam Schiphol Airport"",""distanceKm"":180}]",,,60,"Eligible non-EU visitors can request a tax refund form in participating stores when spending at least €50 in the same store on the same day. Guest Services, next to Polo Ralph Lauren, can assist with refund options before customs validation when leaving the EU.",,"[""Chez Margot"",""Cinnamood"",""Crêpes"",""Döner Kebab"",""Dunkin'"",""Frankie's Churros"",""Frites Boutique"",""Go To Italiano"",""Käfer"",""Kamps"",""Kamps To Go"",""La Place"",""La Place Cuisine"",""La Place Express"",""Le Pain Quotidien"",""Lindt"",""Macarons"",""MADAQ"",""McDonald's"",""MOOD to go"",""Oakberry"",""Pizzeria Positano On Wheels"",""Pommes Frites"",""Starbucks"",""Starbucks To Go"",""Sweet Avenue"",""The Burger Federation"",""Wagamama"",""Wurzt"",""YoYo Fresh Tea""]",Official outlet services list visitor parking; check the official outlet website for current parking details.,"[{""name"":""Roermond City Centre"",""distanceKm"":1},{""name"":""Düsseldorf"",""distanceKm"":65}]",,21,50.00 EUR,,,12,Global Blue / EU customs validation,,
designer-outlet-roosendaal,Designer Outlet Roosendaal,designer-outlet-roosendaal,,netherlands,rotterdam,"Rosada 70, 4703 TB Roosendaal, Netherlands",51.5365,4.4777,Mon-Sun 10:00 - 20:00,,[],Over 100 brands,4.4,0,"[""Parking"",""Tax Free"",""Guest Services"",""Restaurants & Cafes"",""Transport Info"",""Wi-Fi"",""Gift Cards"",""Accessibility"",""Kids Area"",""Personal Shopping""]",true,https://www.mcarthurglen.com/en/outlets/nl/designer-outlet-roosendaal/,,https://maps.google.com/?q=Designer+Outlet+Roosendaal%2C+Rosada+70%2C+4703+TB+Roosendaal%2C+Netherlands,http://maps.apple.com/?q=Designer+Outlet+Roosendaal&address=Rosada+70%2C+4703+TB+Roosendaal%2C+Netherlands,https://yandex.com/maps/?text=Designer%20Outlet%20Roosendaal%2C%20Rosada%2070%2C%204703%20TB%20Roosendaal%2C%20Netherlands,active,65,"{""name"":""Rotterdam City Centre"",""distanceKm"":65,""recommendedRoute"":""Train to Roosendaal, then local bus or taxi""}","[{""code"":""RTM"",""name"":""Rotterdam The Hague Airport"",""distanceKm"":65},{""code"":""AMS"",""name"":""Amsterdam Schiphol Airport"",""distanceKm"":115},{""code"":""BRU"",""name"":""Brussels Airport"",""distanceKm"":105}]",,,65,Eligible non-EU visitors can request a tax refund form in participating stores when spending at least €50 in the same store on the same day. Guest Services can assist with refund options before customs validation when leaving the EU.,,"[""Bonton"",""Casa del Caffè"",""Daan's Churros"",""Dunkin'"",""Frites Atelier"",""La Place"",""Lindt"",""Per Tutti""]",Official outlet services list visitor parking; check the official outlet website for current parking details.,"[{""name"":""Roosendaal City Centre"",""distanceKm"":3},{""name"":""Antwerp"",""distanceKm"":45}]",,21,50.00 EUR,,,12,Global Blue / EU customs validation,,
amsterdam-the-style-outlets,Amsterdam The Style Outlets,amsterdam-the-style-outlets,,netherlands,amsterdam,"SugarCity Ring 1, 1165 PB Halfweg, Netherlands",52.3842,4.7511,Mon-Thu 10:00 - 18:00; Fri-Sun 10:00 - 20:00,,[],Over 80 brands,0,0,"[""Tax refund"",""Information point"",""Gift card"",""Free WiFi"",""Electric car charging points"",""Pet friendly area"",""Borrow an umbrella"",""Borrow a phone charger"",""Luggage storage"",""Borrow a wheelchair"",""Taxi Stand"",""ATM"",""DHL ServicePoint""]",true,https://amsterdam.thestyleoutlets.nl/en,,https://www.google.com/maps/search/?api=1&query=Amsterdam%20The%20Style%20Outlets%2C%20SugarCity%20Ring%201%2C%201165%20PB%20Halfweg%2C%20Netherlands,http://maps.apple.com/?q=Amsterdam%20The%20Style%20Outlets&address=SugarCity%20Ring%201%2C%201165%20PB%20Halfweg%2C%20Netherlands,https://yandex.com/maps/?text=Amsterdam%20The%20Style%20Outlets%2C%20SugarCity%20Ring%201%2C%201165%20PB%20Halfweg%2C%20Netherlands,active,17,"{""name"":""Amsterdam City Centre"",""distanceKm"":17,""recommendedRoute"":""Use current official map directions.""}","[{""code"":""AMS"",""name"":""Amsterdam Schiphol Airport"",""distanceKm"":17}]",,,17,Official tourism information says tax refunds are available at the infopoint; no specific refund operator was verified from official outlet/operator sources.,Amsterdam The Style Outlets,"[""COFFEE FELLOWS"",""POMMES FRITES"",""SELVA ORO"",""STARBUCKS"",""THE BURGER FEDERATION""]","Official parking information lists more than 1,470 covered parking spaces below the centre, including 40 electric charging spots, plus another 750 outdoor spaces next to it.",,https://amsterdam.thestyleoutlets.nl/en,21,50 EUR,,,13,Not officially verified,Amsterdam Schiphol Airport • 17 km,Amsterdam City Centre • 17 km
